,hour,platform_os,no,date_2020-07-03,date_2020-07-04,date_2020-07-05,date_2020-07-06,date_2020-07-07,date_2020-07-08,date_2020-07-09,date_2020-07-10,auction_id,experiment,device_make,browser
7497,9,6,0,0,0,1,0,0,0,0,0,7497,1,46,2
7460,14,6,0,0,0,0,0,0,1,0,0,7460,0,46,2
7279,10,6,0,0,0,0,0,0,0,0,1,7279,1,46,2
7213,9,6,0,1,0,0,0,0,0,0,0,7213,1,78,3
7347,8,6,0,0,0,0,0,0,0,0,1,7347,1,46,3
6899,9,6,1,0,1,0,0,0,0,0,0,6899,0,203,14
6674,15,6,0,1,0,0,0,0,0,0,0,6674,0,46,2
2998,15,6,0,1,0,0,0,0,0,0,0,2998,0,46,2
5745,2,6,0,0,0,1,0,0,0,0,0,5745,0,46,2
4547,5,6,0,1,0,0,0,0,0,0,0,4547,1,46,2
539,13,6,0,1,0,0,0,0,0,0,0,539,1,46,2
4899,15,6,0,1,0,0,0,0,0,0,0,4899,0,46,2
4045,0,6,0,0,0,0,1,0,0,0,0,4045,0,95,3
1246,0,6,0,0,0,1,0,0,0,0,0,1246,0,184,3
3820,17,6,0,0,0,0,0,0,0,1,0,3820,0,46,2
1086,17,6,0,0,0,0,0,0,1,0,0,1086,0,16,6
6742,11,6,0,1,0,0,0,0,0,0,0,6742,1,171,3
1997,15,6,0,1,0,0,0,0,0,0,0,1997,0,46,2
2216,15,6,0,1,0,0,0,0,0,0,0,2216,0,46,2
2102,18,6,0,0,0,0,0,0,1,0,0,2102,0,46,2
5327,2,6,0,0,0,0,0,0,1,0,0,5327,1,46,2
2249,8,6,0,0,0,0,0,0,0,0,1,2249,0,46,2
5016,15,5,0,1,0,0,0,0,0,0,0,5016,0,267,8
3735,2,6,0,0,0,0,0,0,0,1,0,3735,0,46,2
5600,5,6,0,0,0,0,0,0,0,1,0,5600,0,77,2
7699,8,6,0,0,0,0,0,0,0,1,0,7699,1,46,2
6040,15,6,1,1,0,0,0,0,0,0,0,6040,0,46,2
44,15,6,0,1,0,0,0,0,0,0,0,44,0,177,3
746,0,6,0,0,1,0,0,0,0,0,0,746,1,171,3
7143,15,6,0,1,0,0,0,0,0,0,0,7143,0,46,2
5121,15,6,0,1,0,0,0,0,0,0,0,5121,0,46,2
2313,1,6,0,0,1,0,0,0,0,0,0,2313,1,187,14
5771,18,6,0,0,0,1,0,0,0,0,0,5771,1,46,2
2154,5,6,0,0,0,0,0,1,0,0,0,2154,1,46,3
5409,6,6,1,0,0,0,0,0,0,1,0,5409,1,46,2
3467,15,6,0,1,0,0,0,0,0,0,0,3467,0,46,2
5538,19,6,0,0,0,0,0,0,1,0,0,5538,0,46,2
370,15,6,0,0,0,0,0,0,0,1,0,370,1,240,6
2298,7,6,0,0,0,0,1,0,0,0,0,2298,0,123,14
4490,15,6,0,0,0,0,0,0,1,0,0,4490,1,72,2
4967,7,6,0,0,0,0,0,0,0,1,0,4967,1,63,3
678,15,6,0,1,0,0,0,0,0,0,0,678,0,46,2
4703,18,6,0,0,0,1,0,0,0,0,0,4703,1,46,2
4390,4,6,0,0,0,0,1,0,0,0,0,4390,1,46,2
7360,15,6,0,1,0,0,0,0,0,0,0,7360,0,133,6
5508,12,6,0,0,0,0,0,0,0,1,0,5508,1,131,3
598,21,5,0,0,0,0,0,0,1,0,0,598,0,267,8
5938,0,6,0,0,0,0,0,0,0,0,1,5938,1,114,3
4953,20,6,0,0,0,1,0,0,0,0,0,4953,1,132,3
3188,7,6,0,0,0,0,0,0,1,0,0,3188,1,46,2
3535,3,6,0,1,0,0,0,0,0,0,0,3535,1,160,6
816,19,6,0,0,0,0,0,0,0,1,0,816,1,46,2
1587,1,6,1,0,0,0,0,0,0,0,1,1587,1,46,2
2448,6,6,0,0,0,0,0,0,0,0,1,2448,1,46,3
3103,21,6,0,0,0,0,0,0,1,0,0,3103,1,46,2
4683,4,6,0,0,1,0,0,0,0,0,0,4683,1,184,14
4020,6,5,0,0,0,0,1,0,0,0,0,4020,0,267,8
2261,7,6,0,0,0,0,1,0,0,0,0,2261,0,46,2
1665,14,6,0,0,0,0,0,0,1,0,0,1665,0,46,2
5808,2,6,0,0,0,0,0,0,1,0,0,5808,1,46,2
3369,18,6,0,0,0,0,0,0,1,0,0,3369,1,46,2
7429,3,6,0,0,0,0,1,0,0,0,0,7429,0,46,2
4933,9,5,0,0,0,0,0,0,0,0,1,4933,0,267,8
4878,15,6,0,1,0,0,0,0,0,0,0,4878,0,46,2
4625,15,6,0,1,0,0,0,0,0,0,0,4625,0,46,2
4379,8,6,0,0,0,0,0,1,0,0,0,4379,0,46,2
6151,21,6,0,0,0,0,0,0,1,0,0,6151,1,46,2
7746,4,6,0,0,0,0,0,0,0,1,0,7746,1,138,3
3765,15,6,0,1,0,0,0,0,0,0,0,3765,0,112,12
3319,7,6,0,0,0,1,0,0,0,0,0,3319,1,46,3
3724,4,6,0,0,0,0,1,0,0,0,0,3724,0,46,2
6766,10,5,0,0,1,0,0,0,0,0,0,6766,1,267,8
6535,12,6,0,1,0,0,0,0,0,0,0,6535,1,46,2
4189,15,6,0,1,0,0,0,0,0,0,0,4189,0,195,14
5469,8,6,0,0,0,1,0,0,0,0,0,5469,1,204,14
4886,3,6,0,0,0,0,0,0,0,1,0,4886,1,114,3
7325,4,6,0,0,0,0,1,0,0,0,0,7325,0,180,14
4595,15,6,0,1,0,0,0,0,0,0,0,4595,0,137,14
3368,15,6,0,1,0,0,0,0,0,0,0,3368,0,46,2
356,8,6,1,0,0,0,1,0,0,0,0,356,0,137,6
5008,2,6,0,0,0,0,0,0,0,1,0,5008,1,171,14
4230,15,6,0,0,0,0,0,0,1,0,0,4230,0,46,2
6918,17,6,0,0,0,1,0,0,0,0,0,6918,0,184,6
1863,18,6,0,0,0,0,0,0,1,0,0,1863,1,174,14
5625,20,6,0,0,0,0,0,0,1,0,0,5625,0,46,2
98,15,6,0,1,0,0,0,0,0,0,0,98,0,46,2
7310,22,6,0,0,0,0,0,0,1,0,0,7310,0,46,2
3518,15,6,0,1,0,0,0,0,0,0,0,3518,0,46,2
1161,15,6,1,1,0,0,0,0,0,0,0,1161,0,239,6
5216,15,6,0,1,0,0,0,0,0,0,0,5216,0,46,6
4678,17,6,0,0,0,0,0,1,0,0,0,4678,1,46,2
1143,8,6,0,0,0,0,0,1,0,0,0,1143,0,46,2
7579,7,6,0,0,0,1,0,0,0,0,0,7579,1,46,2
7534,6,6,0,0,0,0,0,0,0,1,0,7534,1,45,3
5266,13,6,0,0,0,0,0,0,1,0,0,5266,0,46,2
7907,14,6,0,0,0,0,0,0,0,1,0,7907,1,84,3
3399,2,6,0,0,0,0,0,0,0,0,1,3399,1,123,14
4859,8,5,0,0,1,0,0,0,0,0,0,4859,1,267,8
5801,15,6,0,1,0,0,0,0,0,0,0,5801,0,46,2
6750,8,6,0,1,0,0,0,0,0,0,0,6750,0,46,2
1852,15,6,0,1,0,0,0,0,0,0,0,1852,0,46,2
5782,14,6,0,0,0,1,0,0,0,0,0,5782,1,180,6
2500,17,6,0,0,0,0,0,0,1,0,0,2500,1,46,2
1983,2,6,0,0,0,0,0,1,0,0,0,1983,1,26,3
7625,18,6,0,0,0,0,0,0,1,0,0,7625,1,93,3
7224,15,6,0,1,0,0,0,0,0,0,0,7224,0,122,14
954,15,6,0,1,0,0,0,0,0,0,0,954,0,119,14
1422,12,6,0,0,0,1,0,0,0,0,0,1422,1,77,2
831,16,6,0,0,0,0,0,0,0,0,1,831,0,46,3
3333,15,5,0,0,1,0,0,0,0,0,0,3333,0,267,8
3596,0,6,0,0,1,0,0,0,0,0,0,3596,0,251,6
1448,11,6,0,1,0,0,0,0,0,0,0,1448,1,46,2
3092,14,6,0,0,0,0,0,0,1,0,0,3092,1,177,14
3789,2,6,0,0,0,0,0,0,0,1,0,3789,1,169,3
455,8,6,0,0,0,0,1,0,0,0,0,455,1,46,2
7602,18,6,0,0,0,0,0,0,1,0,0,7602,0,92,6
296,9,6,0,0,0,0,1,0,0,0,0,296,0,46,2
3472,20,6,0,0,0,0,0,0,1,0,0,3472,1,5,3
6999,14,5,0,0,0,0,0,0,1,0,0,6999,0,267,8
3829,6,6,0,0,0,0,1,0,0,0,0,3829,1,93,3
5304,2,6,0,0,0,1,0,0,0,0,0,5304,1,184,6
3934,4,6,0,0,0,0,0,1,0,0,0,3934,0,46,2
4226,1,6,0,0,0,0,1,0,0,0,0,4226,1,46,2
2549,8,6,0,0,0,0,1,0,0,0,0,2549,0,46,2
6289,20,6,0,0,0,0,0,0,1,0,0,6289,1,195,14
7374,9,5,0,0,0,0,0,0,1,0,0,7374,0,267,8
4012,9,6,1,0,1,0,0,0,0,0,0,4012,0,46,2
7567,22,6,0,0,0,0,0,0,1,0,0,7567,1,46,2
3200,15,6,0,1,0,0,0,0,0,0,0,3200,0,46,2
3332,4,6,1,0,0,0,0,0,0,1,0,3332,1,114,3
5717,2,6,0,0,0,0,0,1,0,0,0,5717,1,138,3
691,18,6,0,0,0,0,0,0,0,1,0,691,1,46,2
7336,6,6,1,0,0,0,1,0,0,0,0,7336,1,46,2
6016,15,6,0,0,0,0,0,0,1,0,0,6016,1,171,14
2329,16,6,0,0,0,0,0,0,1,0,0,2329,0,46,2
6079,15,6,0,1,0,0,0,0,0,0,0,6079,0,46,6
6158,15,6,1,1,0,0,0,0,0,0,0,6158,0,111,14
2985,18,6,0,0,0,0,0,0,1,0,0,2985,1,180,3
2255,4,6,0,0,0,0,0,0,0,0,1,2255,0,261,2
1582,15,6,0,1,0,0,0,0,0,0,0,1582,0,46,2
5190,8,6,0,0,0,0,0,1,0,0,0,5190,1,46,2
3681,22,6,0,0,0,1,0,0,0,0,0,3681,1,131,3
2293,11,6,0,1,0,0,0,0,0,0,0,2293,1,177,6
7270,3,6,0,0,0,1,0,0,0,0,0,7270,1,171,3
5027,2,5,0,0,0,0,0,0,0,0,1,5027,0,267,8
3641,10,6,0,0,0,0,0,0,1,0,0,3641,0,186,6
913,13,6,0,0,0,0,0,0,0,0,1,913,1,164,14
2852,5,6,0,0,0,0,0,0,0,1,0,2852,0,46,2
480,12,6,0,1,0,0,0,0,0,0,0,480,1,46,2
2668,11,6,0,0,1,0,0,0,0,0,0,2668,1,46,2
3750,20,6,0,0,0,0,0,0,0,1,0,3750,0,131,6
8038,5,6,0,0,0,0,0,0,0,0,1,8038,1,46,2
6592,13,6,0,1,0,0,0,0,0,0,0,6592,1,46,3
5228,0,6,0,0,0,0,0,0,0,0,1,5228,1,82,3
2366,1,6,0,0,0,0,0,0,0,1,0,2366,1,190,3
2739,15,6,0,1,0,0,0,0,0,0,0,2739,0,40,6
2902,15,6,0,1,0,0,0,0,0,0,0,2902,0,46,2
7491,20,6,0,0,0,0,0,0,0,1,0,7491,1,184,14
22,15,6,0,1,0,0,0,0,0,0,0,22,0,63,2
2756,13,6,0,0,1,0,0,0,0,0,0,2756,1,46,2
1588,15,6,0,1,0,0,0,0,0,0,0,1588,0,46,2
3366,9,6,0,0,0,1,0,0,0,0,0,3366,0,46,2
5998,10,6,0,0,0,0,0,0,1,0,0,5998,0,46,2
7426,18,6,0,0,0,0,0,0,0,1,0,7426,1,46,2
4031,14,6,1,0,0,0,0,1,0,0,0,4031,1,177,14
5686,19,5,0,0,1,0,0,0,0,0,0,5686,0,267,8
1591,15,6,0,1,0,0,0,0,0,0,0,1591,0,137,6
5106,18,6,0,0,0,0,0,0,1,0,0,5106,1,46,2
3640,15,6,0,1,0,0,0,0,0,0,0,3640,0,239,6
3874,12,6,0,1,0,0,0,0,0,0,0,3874,1,63,3
555,11,6,0,0,1,0,0,0,0,0,0,555,0,46,3
788,15,6,0,1,0,0,0,0,0,0,0,788,0,46,2
5208,10,6,0,1,0,0,0,0,0,0,0,5208,1,46,2
603,15,6,0,0,1,0,0,0,0,0,0,603,0,46,2
3891,15,6,0,1,0,0,0,0,0,0,0,3891,0,131,14
3895,5,6,0,0,1,0,0,0,0,0,0,3895,0,46,2
7435,18,6,0,0,1,0,0,0,0,0,0,7435,0,46,2
2422,20,6,0,0,0,0,0,1,0,0,0,2422,1,169,14
350,6,6,0,0,0,0,0,0,0,0,1,350,1,46,2
2224,13,6,0,0,0,0,0,0,0,0,1,2224,0,46,2
6103,16,6,0,0,0,0,0,0,0,1,0,6103,1,46,2
1319,20,6,0,0,0,0,0,1,0,0,0,1319,0,46,2
246,12,5,0,0,0,1,0,0,0,0,0,246,0,267,4
4357,5,6,0,0,0,0,0,0,0,0,1,4357,1,46,2
7598,22,6,0,0,0,0,0,0,1,0,0,7598,1,46,2
2208,10,6,0,0,0,1,0,0,0,0,0,2208,1,189,3
1861,1,6,0,0,0,0,0,0,0,1,0,1861,1,46,2
3505,15,6,0,1,0,0,0,0,0,0,0,3505,0,169,14
2434,19,6,0,0,0,0,0,0,1,0,0,2434,0,46,2
5116,15,6,0,0,0,0,0,0,1,0,0,5116,1,46,3
493,7,6,0,0,0,0,1,0,0,0,0,493,1,46,2
5115,15,6,0,1,0,0,0,0,0,0,0,5115,0,46,2
4541,20,6,0,0,0,0,0,0,1,0,0,4541,0,46,2
2711,16,6,1,0,0,0,0,0,0,1,0,2711,1,46,2
3154,21,6,0,0,0,0,0,1,0,0,0,3154,0,46,2
4511,16,6,0,0,0,0,0,0,0,1,0,4511,1,46,2
2942,15,6,0,1,0,0,0,0,0,0,0,2942,0,46,2
3676,0,6,0,0,0,0,0,0,0,1,0,3676,1,46,2
6066,10,6,0,0,0,0,1,0,0,0,0,6066,1,226,3
6463,15,5,0,1,0,0,0,0,0,0,0,6463,0,267,8
2030,16,6,0,0,0,0,0,0,1,0,0,2030,1,46,2
5910,15,6,0,1,0,0,0,0,0,0,0,5910,0,131,14
3831,5,6,0,1,0,0,0,0,0,0,0,3831,1,46,3
2090,2,6,0,0,0,0,0,0,0,0,1,2090,0,95,2
3626,18,6,0,0,0,1,0,0,0,0,0,3626,0,46,2
4628,12,6,0,1,0,0,0,0,0,0,0,4628,1,46,3
1828,14,6,0,0,1,0,0,0,0,0,0,1828,1,114,14
1321,2,6,0,0,0,0,0,1,0,0,0,1321,1,46,2
4854,7,6,0,0,0,1,0,0,0,0,0,4854,0,46,2
7383,21,6,0,0,0,0,0,0,0,1,0,7383,0,180,6
1377,21,6,0,0,0,0,0,0,1,0,0,1377,0,127,14
1299,2,6,0,0,1,0,0,0,0,0,0,1299,0,160,3
1552,20,6,0,0,0,0,0,1,0,0,0,1552,1,184,3
2990,8,6,0,0,0,0,0,0,0,0,1,2990,1,46,2
2578,0,6,0,0,1,0,0,0,0,0,0,2578,0,186,14
5921,7,6,0,1,0,0,0,0,0,0,0,5921,1,110,3
2228,16,6,0,0,0,0,0,0,1,0,0,2228,1,54,2
2058,15,6,0,1,0,0,0,0,0,0,0,2058,0,46,2
6423,16,6,0,0,0,0,0,0,0,0,1,6423,1,46,2
4647,3,5,0,0,0,0,0,0,0,1,0,4647,1,267,8
7312,15,5,0,1,0,0,0,0,0,0,0,7312,0,267,8
7163,13,6,1,0,0,0,0,0,1,0,0,7163,1,114,3
6254,2,6,0,0,0,0,0,0,1,0,0,6254,0,199,14
3595,4,6,0,0,0,0,0,0,0,1,0,3595,0,100,6
7379,11,6,0,0,0,0,0,1,0,0,0,7379,1,46,2
45,15,6,0,1,0,0,0,0,0,0,0,45,0,46,2
3894,9,6,0,0,0,1,0,0,0,0,0,3894,1,127,14
3832,17,6,0,0,0,1,0,0,0,0,0,3832,0,171,14
3170,15,6,0,1,0,0,0,0,0,0,0,3170,0,46,2
6536,21,6,0,0,0,1,0,0,0,0,0,6536,1,46,2
1810,5,6,0,0,0,0,0,0,1,0,0,1810,1,46,2
3511,15,6,0,1,0,0,0,0,0,0,0,3511,0,46,2
3273,8,6,0,0,1,0,0,0,0,0,0,3273,1,53,3
6545,21,6,0,0,0,0,0,0,0,1,0,6545,0,46,2
721,15,6,0,1,0,0,0,0,0,0,0,721,0,46,2
1465,13,6,0,0,0,0,0,0,0,0,1,1465,1,243,3
803,18,6,0,0,0,0,0,0,0,1,0,803,0,46,2
1936,13,6,0,0,1,0,0,0,0,0,0,1936,1,46,2
1468,20,6,0,0,0,0,0,1,0,0,0,1468,0,46,2
2542,6,6,0,0,0,0,0,0,0,1,0,2542,1,46,2
3577,15,6,0,1,0,0,0,0,0,0,0,3577,0,164,14
5276,5,6,0,0,0,0,0,0,1,0,0,5276,0,122,14
81,6,6,0,0,0,0,0,0,0,0,1,81,1,46,2
4100,16,6,0,0,1,0,0,0,0,0,0,4100,0,46,2
1107,20,6,0,0,1,0,0,0,0,0,0,1107,0,46,2
2724,5,6,0,0,0,0,1,0,0,0,0,2724,0,46,2
7911,2,6,0,0,0,0,1,0,0,0,0,7911,1,46,2
236,15,6,0,1,0,0,0,0,0,0,0,236,0,46,2
2527,20,6,0,0,0,0,0,0,1,0,0,2527,1,46,2
7806,15,6,0,1,0,0,0,0,0,0,0,7806,0,94,2
4192,11,6,0,0,0,0,0,0,0,0,1,4192,1,169,3
699,16,5,0,0,0,0,0,0,1,0,0,699,0,267,4
7023,15,6,0,1,0,0,0,0,0,0,0,7023,0,130,14
7704,22,6,0,0,0,1,0,0,0,0,0,7704,1,46,6
7909,15,6,0,1,0,0,0,0,0,0,0,7909,0,46,2
4088,15,6,0,1,0,0,0,0,0,0,0,4088,0,165,6
7741,7,6,0,0,0,0,0,0,0,1,0,7741,0,186,6
2708,15,6,0,1,0,0,0,0,0,0,0,2708,0,46,2
7263,11,6,0,0,1,0,0,0,0,0,0,7263,0,132,14
4470,11,6,0,0,0,1,0,0,0,0,0,4470,1,167,3
2830,13,6,0,1,0,0,0,0,0,0,0,2830,1,46,2
637,9,6,1,0,0,0,0,0,0,0,1,637,0,46,2
3522,15,6,0,1,0,0,0,0,0,0,0,3522,0,46,2
2426,15,6,0,1,0,0,0,0,0,0,0,2426,0,46,2
499,0,6,0,0,1,0,0,0,0,0,0,499,0,46,2
3236,17,5,0,0,0,0,0,0,0,1,0,3236,0,267,4
7869,15,6,0,1,0,0,0,0,0,0,0,7869,0,46,2
4745,16,6,0,0,0,0,0,0,1,0,0,4745,1,240,6
1466,6,6,0,0,0,0,0,0,0,1,0,1466,1,39,3
7556,3,6,0,0,1,0,0,0,0,0,0,7556,1,182,6
2385,15,6,0,1,0,0,0,0,0,0,0,2385,0,222,14
6533,3,6,0,0,0,0,0,0,0,1,0,6533,0,46,2
3531,5,6,0,0,0,0,1,0,0,0,0,3531,1,46,2
5031,19,6,0,0,0,0,0,0,0,1,0,5031,1,46,2
3291,8,5,0,0,0,0,0,1,0,0,0,3291,0,267,8
4931,3,6,1,0,0,0,0,0,0,1,0,4931,1,46,2
4951,10,6,0,0,0,0,0,0,0,0,1,4951,0,46,2
2892,9,6,0,0,0,0,0,1,0,0,0,2892,1,46,2
6867,11,6,0,0,0,1,0,0,0,0,0,6867,1,119,14
5314,11,6,0,1,0,0,0,0,0,0,0,5314,1,46,6
4752,5,6,0,0,1,0,0,0,0,0,0,4752,1,164,3
6725,5,6,0,0,1,0,0,0,0,0,0,6725,0,46,2
5346,7,6,0,0,0,1,0,0,0,0,0,5346,1,46,2
6121,20,6,0,0,1,0,0,0,0,0,0,6121,0,46,2
2284,8,6,0,0,0,0,0,0,0,1,0,2284,1,46,2
7580,13,6,0,1,0,0,0,0,0,0,0,7580,1,127,3
7343,11,6,1,1,0,0,0,0,0,0,0,7343,1,46,2
1639,11,6,1,0,0,0,0,1,0,0,0,1639,1,46,2
7033,11,6,0,0,1,0,0,0,0,0,0,7033,0,46,2
7301,16,6,0,0,0,0,0,0,0,0,1,7301,0,111,14
5077,10,6,0,0,1,0,0,0,0,0,0,5077,1,46,2
6882,2,6,0,0,1,0,0,0,0,0,0,6882,1,46,2
7259,2,6,0,0,0,0,0,0,0,0,1,7259,0,46,2
2638,8,6,0,0,0,0,0,0,0,0,1,2638,1,190,14
359,17,6,0,0,0,0,0,0,1,0,0,359,1,221,14
757,7,6,0,0,1,0,0,0,0,0,0,757,1,46,2
3173,18,6,0,0,0,0,0,0,1,0,0,3173,1,46,2
7320,12,6,0,0,1,0,0,0,0,0,0,7320,0,46,2
5610,3,6,0,1,0,0,0,0,0,0,0,5610,1,46,2
6446,18,6,0,0,0,1,0,0,0,0,0,6446,1,77,2
4535,13,6,0,1,0,0,0,0,0,0,0,4535,1,90,3
3955,8,6,0,0,0,0,1,0,0,0,0,3955,1,46,3
5111,17,6,0,0,0,0,0,0,0,1,0,5111,1,90,6
1222,9,6,0,0,0,0,0,0,0,1,0,1222,1,46,2
2006,10,6,0,1,0,0,0,0,0,0,0,2006,1,46,2
5607,13,6,0,0,0,0,0,0,0,1,0,5607,1,46,2
6212,15,6,0,1,0,0,0,0,0,0,0,6212,0,171,6
4977,20,6,1,0,0,0,0,0,1,0,0,4977,1,46,2
2832,17,6,0,0,0,0,0,0,0,1,0,2832,1,46,2
4193,15,6,0,1,0,0,0,0,0,0,0,4193,0,184,6
5026,15,6,0,1,0,0,0,0,0,0,0,5026,0,112,14
871,2,6,0,0,0,0,1,0,0,0,0,871,1,219,14
1815,3,6,1,0,0,0,0,1,0,0,0,1815,0,198,6
4622,16,6,0,0,0,0,0,0,1,0,0,4622,0,46,2
2576,15,6,0,1,0,0,0,0,0,0,0,2576,0,46,2
4587,15,6,0,1,0,0,0,0,0,0,0,4587,0,46,2
3210,13,6,0,0,0,0,0,0,0,1,0,3210,1,46,2
3081,0,6,0,0,0,1,0,0,0,0,0,3081,1,150,6
2766,5,6,0,1,0,0,0,0,0,0,0,2766,1,46,3
2087,6,6,0,0,0,0,0,0,0,1,0,2087,1,46,2
6937,21,6,0,0,0,0,0,1,0,0,0,6937,1,5,3
8051,8,6,0,0,0,1,0,0,0,0,0,8051,0,46,2
2743,10,6,0,0,0,0,1,0,0,0,0,2743,1,46,2
6315,2,6,0,0,0,1,0,0,0,0,0,6315,1,186,3
6363,15,6,0,0,0,0,0,0,0,1,0,6363,0,46,2
2157,11,6,0,1,0,0,0,0,0,0,0,2157,1,239,3
6145,15,6,0,1,0,0,0,0,0,0,0,6145,0,46,2
382,15,6,0,1,0,0,0,0,0,0,0,382,0,46,2
7276,8,6,0,0,0,1,0,0,0,0,0,7276,0,46,2
1674,11,6,0,0,1,0,0,0,0,0,0,1674,1,46,2
6097,7,6,0,0,0,0,1,0,0,0,0,6097,1,46,2
5475,4,6,0,1,0,0,0,0,0,0,0,5475,1,114,3
4800,6,6,1,0,1,0,0,0,0,0,0,4800,1,46,2
8033,6,6,0,0,0,1,0,0,0,0,0,8033,1,46,2
3819,9,6,0,0,0,0,0,1,0,0,0,3819,1,46,3
860,6,6,0,0,0,0,1,0,0,0,0,860,1,184,3
1890,16,6,0,0,0,1,0,0,0,0,0,1890,1,46,2
7170,19,6,0,0,0,0,0,0,1,0,0,7170,1,93,6
7727,7,6,0,0,1,0,0,0,0,0,0,7727,1,46,2
4734,11,6,0,0,0,0,0,0,0,0,1,4734,1,222,3
3490,9,6,1,1,0,0,0,0,0,0,0,3490,1,214,3
5376,3,6,0,0,0,0,0,0,0,1,0,5376,0,46,2
1394,14,6,0,0,0,1,0,0,0,0,0,1394,0,46,2
2138,15,6,0,1,0,0,0,0,0,0,0,2138,0,46,2
6779,9,6,1,0,0,0,1,0,0,0,0,6779,0,137,3
6060,1,6,0,0,0,0,0,0,0,1,0,6060,1,137,3
46,6,6,1,0,0,1,0,0,0,0,0,46,1,59,3
2250,20,6,0,0,1,0,0,0,0,0,0,2250,1,123,3
4436,9,6,0,0,0,0,0,0,1,0,0,4436,1,46,2
1158,8,6,0,0,0,0,0,0,0,0,1,1158,0,46,2
6716,20,6,0,0,0,0,0,0,1,0,0,6716,0,46,2
6449,15,6,0,1,0,0,0,0,0,0,0,6449,0,46,2
7518,6,6,0,0,1,0,0,0,0,0,0,7518,1,46,2
4546,15,5,0,1,0,0,0,0,0,0,0,4546,0,267,4
6130,18,6,0,0,0,0,0,0,1,0,0,6130,1,59,3
5571,17,6,0,0,0,0,0,0,1,0,0,5571,1,46,3
4629,4,6,0,0,0,0,0,0,0,0,1,4629,1,182,6
3715,11,6,0,0,1,0,0,0,0,0,0,3715,1,123,14
1364,16,6,0,0,0,0,0,0,1,0,0,1364,1,177,3
3806,4,6,0,0,0,0,0,0,0,1,0,3806,1,171,3
550,18,6,0,0,0,0,0,0,1,0,0,550,0,177,14
3335,15,6,0,1,0,0,0,0,0,0,0,3335,0,46,2
7495,16,6,0,0,0,0,0,0,1,0,0,7495,1,46,2
3746,7,6,0,0,0,0,0,0,0,0,1,3746,1,177,3
6131,20,6,0,0,0,0,0,0,1,0,0,6131,0,46,2
7606,13,6,0,0,0,0,0,0,0,1,0,7606,0,77,2
2213,15,6,0,1,0,0,0,0,0,0,0,2213,0,164,6
1137,16,6,0,0,0,0,0,0,1,0,0,1137,0,46,2
206,15,6,0,1,0,0,0,0,0,0,0,206,0,46,2
4819,15,6,0,1,0,0,0,0,0,0,0,4819,0,46,2
3280,10,6,1,1,0,0,0,0,0,0,0,3280,1,46,2
3990,4,6,0,0,0,0,0,0,0,0,1,3990,0,46,2
3940,16,6,0,0,0,0,0,0,0,1,0,3940,1,46,2
2962,19,6,0,0,0,0,0,0,1,0,0,2962,1,46,2
4909,9,6,0,0,0,0,1,0,0,0,0,4909,0,64,6
136,3,6,0,0,1,0,0,0,0,0,0,136,0,46,2
5186,20,6,0,0,0,1,0,0,0,0,0,5186,1,46,2
4331,13,6,0,0,0,0,0,0,0,0,1,4331,1,109,3
389,15,6,0,1,0,0,0,0,0,0,0,389,0,0,6
7947,4,6,0,0,0,0,0,0,1,0,0,7947,1,46,2
7219,19,6,0,0,0,0,0,0,0,1,0,7219,1,46,2
6465,13,6,0,0,0,0,0,0,0,1,0,6465,1,137,14
92,3,6,0,0,0,0,0,0,0,1,0,92,0,46,2
2858,7,6,0,0,0,0,1,0,0,0,0,2858,1,46,2
3951,1,6,0,0,0,0,0,0,0,1,0,3951,1,46,2
3396,2,6,0,0,1,0,0,0,0,0,0,3396,1,186,14
4007,0,6,0,0,0,0,0,0,0,1,0,4007,1,46,3
738,5,6,0,0,0,0,0,0,0,0,1,738,0,46,2
6134,6,6,0,0,0,0,0,0,1,0,0,6134,1,46,3
7678,15,6,0,1,0,0,0,0,0,0,0,7678,0,177,14
4666,0,6,0,0,1,0,0,0,0,0,0,4666,1,46,2
1882,3,6,0,0,0,1,0,0,0,0,0,1882,1,46,2
1626,20,6,0,0,0,0,0,0,1,0,0,1626,0,46,2
2318,15,6,0,1,0,0,0,0,0,0,0,2318,0,46,2
2972,5,6,0,0,1,0,0,0,0,0,0,2972,0,119,3
6558,15,6,0,1,0,0,0,0,0,0,0,6558,0,46,2
4794,15,6,1,1,0,0,0,0,0,0,0,4794,0,70,6
4158,14,6,0,0,0,0,0,0,0,1,0,4158,1,46,2
200,15,6,0,1,0,0,0,0,0,0,0,200,0,174,6
627,15,6,0,0,0,0,0,0,1,0,0,627,0,46,2
2455,15,6,0,0,0,0,0,0,0,0,1,2455,0,46,2
6310,22,6,1,0,0,0,0,0,1,0,0,6310,1,46,2
6842,21,6,0,0,0,0,0,0,0,1,0,6842,0,46,2
3070,0,6,0,0,0,0,0,0,1,0,0,3070,0,189,14
1753,2,6,0,0,0,0,0,1,0,0,0,1753,0,177,14
492,9,6,0,0,0,0,1,0,0,0,0,492,0,46,2
4154,14,6,1,0,0,0,0,0,0,1,0,4154,1,46,2
2770,15,6,0,1,0,0,0,0,0,0,0,2770,0,186,6
7459,3,6,0,0,0,1,0,0,0,0,0,7459,1,217,3
8042,14,6,0,0,0,0,0,0,0,1,0,8042,1,46,2
1723,7,6,0,0,0,0,0,0,0,0,1,1723,1,46,2
